Id,Label,Type
#Vincenzo1,Vincenzo Florio,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Antonia,Antonia Portalupi,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#TP,Tommaso Portalupi,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Antonia,Antonia Portalupi,person
#GP,Giovanni Portalupi,person
#Antonia,Antonia Portalupi,person
#Antonia,Antonia Portalupi,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Antonia,Antonia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#TP,Tommaso Portalupi,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#TP,Tommaso Portalupi,person
#TP,Tommaso Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#principeCastel,principe di Castelforte,person
#Vincenzo1,Vincenzo Florio,person
#priore,priore di San Martino delle Scale,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#principeCastel,principe di Castelforte,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Angelina,Angelina,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Luigi,Luigi Giachery,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Avellone,notaio Avellone,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#RaffaeleBarbaro,Raffaele Barbaro,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#ducaCumia,duca di Cumia,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#ducaCumia,duca di Cumia,person
#Avellone,notaio Avellone,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#prete,prete battesimo,person
#GP,Giovanni Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#prete,prete battesimo,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#prete,prete battesimo,person
#Angelina,Angelina,person
#GP,Giovanni Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#prete,prete battesimo,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#prete,prete battesimo,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#prete,prete battesimo,person
#Giuseppina,Giuseppina,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Lucia,Lucia (domestica),person
#prete,prete battesimo,person
#Vincenzo1,Vincenzo Florio,person
#GP,Giovanni Portalupi,person
#Giuseppina,Giuseppina,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#GP,Giovanni Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#prete,prete battesimo,person
#GP,Giovanni Portalupi,person
#prete,prete battesimo,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#GP,Giovanni Portalupi,person
#GP,Giovanni Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#GP,Giovanni Portalupi,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Antonia,Antonia Portalupi,person
#GP,Giovanni Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Lucia,Lucia (domestica),person
#Vincenzo1,Vincenzo Florio,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Giuseppina,Giuseppina,person
#Antonia,Antonia Portalupi,person
#Angelina,Angelina,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giuseppina,Giuseppina,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giuseppina,Giuseppina,person
#Angelina,Angelina,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#FraGiorgio,Francesco di Giorgio,person
#Vincenzo1,Vincenzo Florio,person
#Carmelo,Carmelo Caratozzolo,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio1,Ignazio Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carmelo,Carmelo Caratozzolo,person
#Vincenzo1,Vincenzo Florio,person
#Carmelo,Carmelo Caratozzolo,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carmelo,Carmelo Caratozzolo,person
#Vincenzo1,Vincenzo Florio,person
#Vito,Vito,person
#Vincenzo1,Vincenzo Florio,person
#Vito,Vito,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Angelina,Angelina,person
#Giuseppina,Giuseppina,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Angelina,Angelina,person
#Lucia,Lucia (domestica),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Augusto,Augusto Merle,person
#Paolo,Paolo Florio,person
#Ignazio1,Ignazio Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Ninetta,Ninetta,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Ninetta,Ninetta,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ninetta,Ninetta,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#LorenzoLugaro,Lorenzo Lugaro,person
#FraGiorgio,Francesco di Giorgio,person
#RaffaeleBarbaro,Raffaele Barbaro,person
#RaffaeleBarbaro,Raffaele Barbaro,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#RaffaeleBarbaro,Raffaele Barbaro,person
#LorenzoLugaro,Lorenzo Lugaro,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#LorenzoLugaro,Lorenzo Lugaro,person
#GP,Giovanni Portalupi,person
#TP,Tommaso Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Angelina,Angelina,person
#Antonia,Antonia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Antonia,Antonia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Antonia,Antonia Portalupi,person
#Angelina,Angelina,person
#Giuseppina,Giuseppina,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio1,Ignazio Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Angelina,Angelina,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Antonia,Antonia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Angelina,Angelina,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#prete,prete battesimo,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Ignazio2,Ignazio Florio (figlio di Vincenzo),person
#Giuseppina,Giuseppina,person
#Angelina,Angelina,person
#Brigitte,Mademoiselle Brigitte,person
#Giulia,Giulia Portalupi,person
#Luisa,Luisa,person
#Giulia,Giulia Portalupi,person
#Luisa,Luisa,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Luisa,Luisa,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#pTrigona,Romualdo Trigona di Sant'Elia,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Ben,Benjamin Ingham,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Augusto,Augusto Merle,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Ben,Benjamin Ingham,person
#duchessaAle,duchessa Alessandra Spadafora,person
#Giulia,Giulia Portalupi,person
#duchessaAle,duchessa Alessandra Spadafora,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#mogliePaolo,Giuseppina Saffiotti Florio,person
#Caldara,notaio Caldara,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Giulia,Giulia Portalupi,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#pTrabia,Giuseppe Lanza di Trabia,person
#pTrigona,Romualdo Trigona di Sant'Elia,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Branciforte,Stefania Branciforte,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Giulia,Giulia Portalupi,person
#pTrigona,Romualdo Trigona di Sant'Elia,person
#Naselli,Laura Naselli,person
#Branciforte,Stefania Branciforte,person
#Giulia,Giulia Portalupi,person
#Branciforte,Stefania Branciforte,person
#Naselli,Laura Naselli,person
#Branciforte,Stefania Branciforte,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#pTrigona,Romualdo Trigona di Sant'Elia,person
#Vincenzo1,Vincenzo Florio,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Branciforte,Stefania Branciforte,person
#Giulia,Giulia Portalupi,person
#duchessaAle,duchessa Alessandra Spadafora,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Giulia,Giulia Portalupi,person
#Branciforte,Stefania Branciforte,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Branciforte,Stefania Branciforte,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#duchessaAle,duchessa Alessandra Spadafora,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Branciforte,Stefania Branciforte,person
#Naselli,Laura Naselli,person
#Giulia,Giulia Portalupi,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Caldara,notaio Caldara,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Ben,Benjamin Ingham,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#pTrabia,Giuseppe Lanza di Trabia,person
#Ben,Benjamin Ingham,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#pTrigona,Romualdo Trigona di Sant'Elia,person
#Bordonaro,Gabriele Chiaramonte Bordonaro,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Ben,Benjamin Ingham,person
#duchessaAle,duchessa Alessandra Spadafora,person
#Giulia,Giulia Portalupi,person
#Ben,Benjamin Ingham,person
#Giulia,Giulia Portalupi,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Ben,Benjamin Ingham,person
#Ignazio1,Ignazio Florio,person
#Ben,Benjamin Ingham,person
#Ignazio1,Ignazio Florio,person
#Ben,Benjamin Ingham,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Carlo,Carlo Giachery,person
#Carlo,Carlo Giachery,person
#Pallavicini,Pallavicini,person
#Vincenzo1,Vincenzo Florio,person
#Vincenzo1,Vincenzo Florio,person
#Cordova,Vito Cordova,person
#Cordova,Vito Cordova,person
#Vincenzo1,Vincenzo Florio,person
